id,kode_pohon,nama_latin,nama_lokal,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image2,Image3,Image4,chart_link
929,MD1144,Polyalthia lateriflora,Pisang Pisang,Pohon Muda,icon/young_tree.svg,-,35,25,Hutan Desa Muara Dua,gambut,-,1.0407808,101.9860839,23.08389688,0.05,-,-,-,Widel,2021-10-17 13:48:00.000+07:00," Rp50,000 ",2084.1,-,Chave (2005),media/MD929.jpg,media/1634444677712.jpg,media/1634444695076.jpg,media/1634444702660.jpg,adopsipohonriau/929
930,MD1133,Palaquium spp.,Balam,Pohon Tua,icon/mature_tree.svg,-,48,25,Hutan Desa Muara Dua,gambut,-,1.0409611,101.9859973,30.60968406,0.05,-,-,-,Widel,2021-10-17 13:51:00.000+07:00," Rp200,000 ",4153.57,-,Chave (2005),media/MD930.jpg,media/1634444803427.jpg,media/1634444814160.jpg,media/1634444822947.jpg,adopsipohonriau/930
931,MD1131,-,Tempurung,Pohon Muda,icon/young_tree.svg,-,35,25,Hutan Desa Muara Dua,gambut,-,1.0411002,101.9860635,31.5022773,0.04,-,-,-,Widel,2021-10-17 13:53:00.000+07:00," Rp50,000 ",2082.32,-,Brown (1997),media/MD931.jpg,media/1634444984132.jpg,media/1634445000499.jpg,media/1634445015347.jpg,adopsipohonriau/931
932,MD1132,Cratoxylum formosum ,Geronggang,Pohon Tua,icon/mature_tree.svg,-,59,15,Hutan Desa Muara Dua,gambut,-,1.0410289,101.9859893,25.43324742,0.05,-,-,-,Widel,2021-10-17 13:56:00.000+07:00," Rp200,000 ",4375.84,-,Chave (2005),media/MD932.jpg,media/1634446067325.jpg,media/1634446080208.jpg,media/1634446090629.jpg,adopsipohonriau/932
933,MD1130,Syzygium sp.,Kelat,Pohon Tua,icon/mature_tree.svg,-,68,40,Hutan Desa Muara Dua,gambut,-,1.0410217,101.9859917,25.43324742,0.05,-,-,-,Widel,2021-10-17 13:58:00.000+07:00," Rp200,000 ",15291.17,-,Chave (2005),media/MD933.jpg,media/1634446226128.jpg,media/1634446237061.jpg,media/1634446244455.jpg,adopsipohonriau/933
934,MD1125,-,Tempurung,Pohon Tua,icon/mature_tree.svg,-,70,30,Hutan Desa Muara Dua,gambut,-,1.0409618,101.986003,7.474910998,0.05,-,-,-,Widel,2021-10-17 14:00:00.000+07:00," Rp200,000 ",12026.88,-,Brown (1997),media/MD934.jpg,media/1634446362870.jpg,media/1634446376234.jpg,media/1634446384650.jpg,adopsipohonriau/934
935,MD1127,-,Kacangkacang,Pohon Muda,icon/young_tree.svg,-,25,20,Hutan Desa Muara Dua,gambut,-,1.0410149,101.9859029,6.417026815,0.05,-,-,-,Widel,2021-10-17 14:03:00.000+07:00," Rp50,000 ",888.88,-,Brown (1997),media/MD935.jpg,media/1634446512881.jpg,media/1634446525811.jpg,media/1634446544308.jpg,adopsipohonriau/935
936,MD1126,-,Tempurung,Pohon Tua,icon/mature_tree.svg,-,80,25,Hutan Desa Muara Dua,gambut,-,1.0410179,101.9858676,0.114877621,0.05,-,-,-,Widel,2021-10-17 14:06:00.000+07:00," Rp200,000 ",16860.59,-,Brown (1997),media/MD936.jpg,media/1634446652123.jpg,media/1634446664446.jpg,media/1634446670813.jpg,adopsipohonriau/936
937,MD1111,-,Tempurung,Pohon Muda,icon/young_tree.svg,-,37,20,Hutan Desa Muara Dua,gambut,-,1.0410799,101.9858707,11.35789906,0.04,-,-,-,Widel,2021-10-17 14:09:00.000+07:00," Rp50,000 ",2396.65,-,Brown (1997),media/MD937.jpg,media/1634446775215.jpg,media/1634446790595.jpg,media/1634446802581.jpg,adopsipohonriau/937
938,MD1110,-,Tempurung,Pohon Tua,icon/mature_tree.svg,-,40,35,Hutan Desa Muara Dua,gambut,-,1.0410583,101.9858867,11.35789906,0.04,-,-,-,Widel,2021-10-17 14:10:00.000+07:00," Rp200,000 ",2919.22,-,Brown (1997),media/MD938.jpg,media/1634446906163.jpg,media/1634446918875.jpg,media/1634446927445.jpg,adopsipohonriau/938
939,MD1122,Xylopia fusca ,Jangkang,Pohon Tua,icon/mature_tree.svg,-,65,45,Hutan Desa Muara Dua,gambut,-,1.0410009,101.9858763,10.44836639,0.05,-,-,-,Widel,2021-10-17 14:13:00.000+07:00," Rp200,000 ",7353.07,-,Chave (2005),media/MD939.jpg,media/1634447024997.jpg,media/1634447044652.jpg,media/1634447052705.jpg,adopsipohonriau/939
940,MD1109,-,Tempurung,Pohon Tua,icon/mature_tree.svg,-,56,38,Hutan Desa Muara Dua,gambut,-,1.0409365,101.9858056,8.007244883,0.05,-,-,-,Widel,2021-10-17 14:17:00.000+07:00," Rp200,000 ",6838.66,-,Brown (1997),media/MD940.jpg,media/1634447191998.jpg,media/1634447204140.jpg,media/1634447212492.jpg,adopsipohonriau/940
941,MD1105,Xylopia fusca ,Jangkang,Pohon Tua,icon/mature_tree.svg,-,48,32,Hutan Desa Muara Dua,gambut,-,1.040981,101.9858321,2.034499918,0.05,-,-,-,Widel,2021-10-17 14:20:00.000+07:00," Rp200,000 ",2916.99,-,Chave (2005),media/MD941.jpg,media/1634447343319.jpg,media/1634447352258.jpg,media/1634447359805.jpg,adopsipohonriau/941
942,MD1107,Xylopia fusca ,Jangkang,Pohon Tua,icon/mature_tree.svg,-,70,30,Hutan Desa Muara Dua,gambut,-,1.040932,101.9858907,12.13613264,0.05,-,-,-,Widel,2021-10-17 14:31:00.000+07:00," Rp200,000 ",5720.42,-,Chave (2005),media/MD942.jpg,media/1634447464880.jpg,media/1634447473978.jpg,media/1634447483232.jpg,adopsipohonriau/942
943,MD1108,Xylopia fusca ,Jangkang,Pohon Tua,icon/mature_tree.svg,-,75,35,Hutan Desa Muara Dua,gambut,-,1.0410676,101.9857773,5.721182772,0.04,-,-,-,Widel,2021-10-17 14:34:00.000+07:00," Rp200,000 ",7607.75,-,Chave (2005),media/MD943.jpg,media/1634447610302.jpg,media/1634447625968.jpg,media/1634447634890.jpg,adopsipohonriau/943
944,MD0270,Calophyllum spp.,Bitangor,Pohon Muda,icon/young_tree.svg,n/a,30,25,Hutan Desa Muara Dua,gambut,-,1.0411318,101.9882544,17.29688722,0.04,-,-,-,Widel,2021-10-16 11:36:00.000+07:00," Rp50,000 ",1594.44,-,Chave (2005),media/MD944.jpg,media/1634447739051.jpg,media/1634447749456.jpg,media/1634447761243.jpg,adopsipohonriau/944
945,MD0258,Eugenia sp.,Jambu Jambu,Pohon Muda,icon/young_tree.svg,-,15,15,Hutan Desa Muara Dua,gambut,-,1.0411421,101.9882621,9.797622031,0.04,-,-,-,Widel,2021-10-16 11:39:00.000+07:00," Rp50,000 ",311.21,-,Chave (2005),media/MD945.jpg,media/1634447860819.jpg,media/1634447873412.jpg,media/1634447882548.jpg,adopsipohonriau/945
946,MD0259,Xylopia fusca ,Jangkang,Pohon Muda,icon/young_tree.svg,-,27,25,Hutan Desa Muara Dua,gambut,-,1.0411435,101.9882757,9.678665239,0.04,-,-,-,Widel,2021-10-16 11:41:00.000+07:00," Rp50,000 ",745.65,-,Chave (2005),media/MD946.jpg,media/1634450759265.jpg,media/1634450771823.jpg,media/1634450783768.jpg,adopsipohonriau/946
947,MD0257,Eugenia sp.,Jambu Jambu,Pohon Muda,icon/young_tree.svg,-,25,15,Hutan Desa Muara Dua,gambut,-,1.0411309,101.9882738,11.69511285,0.04,-,-,-,Widel,2021-10-16 11:44:00.000+07:00," Rp50,000 ",843.54,-,Chave (2005),media/MD947.jpg,media/1634450889438.jpg,media/1634450900688.jpg,media/1634450908373.jpg,adopsipohonriau/947
948,MD0269,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,35,30,Hutan Desa Muara Dua,gambut,-,1.041119,101.9882864,12.50792321,0.04,-,-,-,Widel,2021-10-16 11:46:00.000+07:00," Rp50,000 ",2678.8,-,Chave (2005),media/MD948.jpg,media/1634451009131.jpg,media/1634451019451.jpg,media/1634451026969.jpg,adopsipohonriau/948
949,MD0472,Xylopia fusca ,Jangkang,Pohon Muda,icon/young_tree.svg,-,30,25,Hutan Desa Muara Dua,gambut,-,1.0411045,101.9883867,2.439367478,0.04,-,-,-,Widel,2021-10-16 11:50:00.000+07:00," Rp50,000 ",915.92,-,Chave (2005),media/MD949.jpg,media/1634451139803.jpg,media/1634451151776.jpg,media/1634451165309.jpg,adopsipohonriau/949
950,MD0473,Xylopia fusca ,Jangkang,Pohon Muda,icon/young_tree.svg,-,28,20,Hutan Desa Muara Dua,gambut,-,1.0410574,101.9884688,25.37022669,0.04,-,-,-,Widel,2021-10-16 11:52:00.000+07:00," Rp50,000 ",643.85,-,Chave (2005),media/MD950.jpg,media/1634451298505.jpg,media/1634451313949.jpg,media/1634451327148.jpg,adopsipohonriau/950
951,MD0474,Palaquium spp.,Balam,Pohon Tua,icon/mature_tree.svg,-,40,25,Hutan Desa Muara Dua,gambut,-,1.0410297,101.9885264,41.98837258,0.04,-,-,-,Widel,2021-10-16 11:56:00.000+07:00," Rp200,000 ",2909.78,-,Chave (2005),media/MD951.jpg,media/1634451445475.jpg,media/1634451457809.jpg,media/1634451468655.jpg,adopsipohonriau/951
952,MD0475,Xylopia fusca ,Jangkang,Pohon Tua,icon/mature_tree.svg,-,42,30,Hutan Desa Muara Dua,gambut,-,1.0407808,101.9884769,27.5262172,0.05,-,-,-,Widel,2021-10-16 12:56:00.000+07:00," Rp200,000 ",2110.47,-,Chave (2005),media/MD952.jpg,media/1634451565506.jpg,media/1634451583479.jpg,media/1634451595753.jpg,adopsipohonriau/952
953,MD0477,Xylopia fusca ,Jangkang,Pohon Tua,icon/mature_tree.svg,-,48,30,Hutan Desa Muara Dua,gambut,-,1.0408641,101.9883663,17.26941753,0.04,-,-,-,Widel,2021-10-16 12:59:00.000+07:00," Rp200,000 ",2738.92,-,Chave (2005),media/MD953.jpg,media/1634451721222.jpg,media/1634451733878.jpg,media/1634451741573.jpg,adopsipohonriau/953
954,MD0481,Xylopia fusca ,Jangkang,Pohon Muda,icon/young_tree.svg,-,33,25,Hutan Desa Muara Dua,gambut,-,1.0408836,101.9883304,8.160806206,0.04,-,-,-,Widel,2021-10-16 13:02:00.000+07:00," Rp50,000 ",1103.2,-,Chave (2005),media/MD954.jpg,media/1634451849998.jpg,media/1634451861323.jpg,media/1634451868988.jpg,adopsipohonriau/954
955,MD0482,Xylopia fusca ,Jangkang,Pohon Tua,icon/mature_tree.svg,-,40,25,Hutan Desa Muara Dua,gambut,-,1.040937,101.9882981,12.7449747,0.04,-,-,-,Widel,2021-10-16 13:05:00.000+07:00," Rp200,000 ",1605.97,-,Chave (2005),media/MD955.jpg,media/1634451976774.jpg,media/1634451987006.jpg,media/1634451996797.jpg,adopsipohonriau/955
956,MD0483,Xylopia fusca ,Jangkang,Pohon Muda,icon/young_tree.svg,-,30,25,Hutan Desa Muara Dua,gambut,-,1.0408438,101.9883074,22.6770286,0.04,-,-,-,Widel,2021-10-16 13:07:00.000+07:00," Rp50,000 ",915.92,-,Chave (2005),media/MD956.jpg,media/1634452138216.jpg,media/1634452154368.jpg,media/1634452173192.jpg,adopsipohonriau/956
957,MD0513,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,20,20,Hutan Desa Muara Dua,gambut,-,1.0408225,101.9883126,4.485203792,0.05,-,-,-,Widel,2021-10-16 13:10:00.000+07:00," Rp50,000 ",604.87,-,Chave (2005),media/MD957.jpg,media/1634452354834.jpg,media/1634452371216.jpg,media/1634452383306.jpg,adopsipohonriau/957
958,MD0516,Nephelium lappaceum,Rambutan,Pohon Tua,icon/mature_tree.svg,Least Concern,48,35,Hutan Desa Muara Dua,gambut,-,1.040856,101.9882965,7.151955604,0.04,-,-,-,Widel,2021-10-16 13:13:00.000+07:00," Rp200,000 ",7045.67,-,Chave (2005),media/MD958.jpg,media/1634452545947.jpg,media/1634452558819.jpg,media/1634452567979.jpg,adopsipohonriau/958
959,MD0515,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,30,25,Hutan Desa Muara Dua,gambut,-,1.040846,101.9882824,10.75340421,0.04,-,-,-,Widel,2021-10-16 13:15:00.000+07:00," Rp50,000 ",1659.51,-,Chave (2005),media/MD959.jpg,media/1634452689417.jpg,media/1634452714074.jpg,media/1634452721694.jpg,adopsipohonriau/959
960,MD0514,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,30,25,Hutan Desa Muara Dua,gambut,-,1.040846,101.9882824,10.75340421,0.04,-,-,-,Widel,2021-10-16 13:17:00.000+07:00," Rp50,000 ",1659.51,-,Chave (2005),media/MD960.jpg,media/1634452840346.jpg,media/1634452854592.jpg,media/1634452863587.jpg,adopsipohonriau/960
961,MD0517,Xylopia fusca ,Jangkang,Pohon Muda,icon/young_tree.svg,-,30,25,Hutan Desa Muara Dua,gambut,-,1.0408391,101.9882716,11.65328131,0.05,-,-,-,Widel,2021-10-16 13:19:00.000+07:00," Rp50,000 ",915.92,-,Chave (2005),media/MD961.jpg,media/1634452978726.jpg,media/1634452990934.jpg,media/1634453041463.jpg,adopsipohonriau/961
962,MD0520,-,Kacangkacang,Pohon Muda,icon/young_tree.svg,-,15,15,Hutan Desa Muara Dua,gambut,-,1.0408371,101.9882514,11.46343516,0.05,-,-,-,Widel,2021-10-16 13:21:00.000+07:00," Rp50,000 ",244.1,-,Brown (1997),media/MD962.jpg,media/1634453148028.jpg,media/1634453160700.jpg,media/1634453168309.jpg,adopsipohonriau/962
963,MD0521,Diospyros siamang,Arang Arang,Pohon Muda,icon/young_tree.svg,-,25,20,Hutan Desa Muara Dua,gambut,-,1.0408288,101.9882458,12.93930292,0.05,-,-,-,Wudel,2021-10-16 13:24:00.000+07:00," Rp50,000 ",908.17,-,Chave (2005),media/MD963.jpg,media/1634453292463.jpg,media/1634453305041.jpg,media/1634453314407.jpg,adopsipohonriau/963
964,MD0522,-,Kacangkacang,Pohon Muda,icon/young_tree.svg,-,35,25,Hutan Desa Muara Dua,gambut,-,1.0407594,101.9881968,9.21750853,0.05,-,-,-,Widel,2021-10-16 13:27:00.000+07:00," Rp50,000 ",2082.32,-,Brown (1997),media/MD964.jpg,media/1634453442706.jpg,media/1634453453241.jpg,media/1634453461321.jpg,adopsipohonriau/964
965,MD0523,Shorea sp.,Meranti,Pohon Muda,icon/young_tree.svg,-,35,30,Hutan Desa Muara Dua,gambut,-,1.0407591,101.9882147,11.67151728,0.05,-,-,-,Widel,2021-10-16 13:30:00.000+07:00," Rp50,000 ",2706.4,-,Chave (2005),media/MD965.jpg,media/1634453584960.jpg,media/1634453601694.jpg,media/1634453612292.jpg,adopsipohonriau/965
966,MD0524,Xylopia fusca ,Jangkang,Pohon Muda,icon/young_tree.svg,-,30,25,Hutan Desa Muara Dua,gambut,-,1.0407031,101.9882151,-9.286206532,0.05,-,-,-,Widel,2021-10-16 13:32:00.000+07:00," Rp50,000 ",915.92,-,Chave (2005),media/MD966.jpg,media/1634453732194.jpg,media/1634453741910.jpg,media/1634453753778.jpg,adopsipohonriau/966
967,MD0525,Xylopia fusca ,Jangkang,Pohon Tua,icon/mature_tree.svg,-,45,30,Hutan Desa Muara Dua,gambut,-,1.0407157,101.9882179,0.817090426,0.05,-,-,-,Widel,2021-10-16 13:34:00.000+07:00," Rp200,000 ",2414.72,-,Chave (2005),media/MD967.jpg,media/1634453885471.jpg,media/1634453900064.jpg,media/1634453909580.jpg,adopsipohonriau/967
968,MD0526,Shorea sp.,Meranti,Pohon Muda,icon/young_tree.svg,-,30,20,Hutan Desa Muara Dua,gambut,-,1.0407171,101.9881988,8.076472751,0.05,-,-,-,Widel,2021-10-16 13:36:00.000+07:00," Rp50,000 ",1348.49,-,Chave (2005),media/MD968.jpg,media/1634454017510.jpg,media/1634454029061.jpg,media/1634454037348.jpg,adopsipohonriau/968
969,MD0534,Cratoxylum formosum ,Geronggang,Pohon Muda,icon/young_tree.svg,-,35,30,Hutan Desa Muara Dua,gambut,-,1.0405929,101.9882125,1.752393725,0.05,-,-,-,Widel,2021-10-16 13:40:00.000+07:00," Rp50,000 ",3105.88,-,Chave (2005),media/MD969.jpg,media/1634454163332.jpg,media/1634454174579.jpg,media/1634454182461.jpg,adopsipohonriau/969
970,MD0533,Shorea sp.,Meranti,Pohon Muda,icon/young_tree.svg,-,30,25,Hutan Desa Muara Dua,gambut,-,1.0405674,101.988213,1.704678567,0.05,-,-,-,Widel,2021-10-16 13:42:00.000+07:00," Rp50,000 ",1676.61,-,Chave (2005),media/MD970.jpg,media/1634454347237.jpg,media/1634454357188.jpg,media/1634454371150.jpg,adopsipohonriau/970
971,MD0535,Xylopia fusca ,Jangkang,Pohon Muda,icon/young_tree.svg,-,15,15,Hutan Desa Muara Dua,gambut,-,1.0406735,101.9881775,32.95385742,0.05,-,-,-,Widel,2021-10-16 13:44:00.000+07:00," Rp50,000 ",143.79,-,Chave (2005),media/MD971.jpg,media/1634454508303.jpg,media/1634454527265.jpg,media/1634454534859.jpg,adopsipohonriau/971
972,MD0532,Shorea sp.,Meranti,Pohon Muda,icon/young_tree.svg,-,25,25,Hutan Desa Muara Dua,gambut,-,1.0405938,101.9881141,19.79000195,0.05,-,-,-,Widel,2021-10-16 13:47:00.000+07:00," Rp50,000 ",1174.55,-,Chave (2005),media/MD972.jpg,media/1634454619227.jpg,media/1634454628943.jpg,media/1634454636786.jpg,adopsipohonriau/972
973,MD0536,Cratoxylum formosum ,Geronggang,Pohon Muda,icon/young_tree.svg,-,38,30,Hutan Desa Muara Dua,gambut,-,1.0406298,101.9881611,8.198861276,0.05,-,-,-,Widel,2021-10-16 13:50:00.000+07:00," Rp50,000 ",3646.71,-,Chave (2005),media/MD973.jpg,media/1634454758740.jpg,media/1634454775105.jpg,media/1634454781766.jpg,adopsipohonriau/973
974,MD0538,Shorea sp.,Meranti,Pohon Muda,icon/young_tree.svg,-,28,20,Hutan Desa Muara Dua,gambut,-,1.0405839,101.9882507,27.19870863,0.05,-,-,-,Widel,2021-10-16 13:53:00.000+07:00," Rp50,000 ",1178.58,-,Chave (2005),media/MD974.jpg,media/1634454915933.jpg,media/1634454925564.jpg,media/1634454941867.jpg,adopsipohonriau/974
975,MD0541,Eugenia sp.,Jambu Jambu,Pohon Muda,icon/young_tree.svg,-,35,25,Hutan Desa Muara Dua,gambut,-,1.0405839,101.9882507,27.19870863,0.05,-,-,-,Widel,2021-10-16 13:57:00.000+07:00," Rp50,000 ",2678.38,-,Chave (2005),media/MD975.jpg,media/1634455191546.jpg,media/1634455202745.jpg,media/1634455210930.jpg,adopsipohonriau/975
976,MD0542,Xylopia fusca ,Jangkang,Pohon Muda,icon/young_tree.svg,-,30,25,Hutan Desa Muara Dua,gambut,-,1.0405355,101.9881893,28.27248997,0.05,-,-,-,Widel,2021-10-16 13:59:00.000+07:00," Rp50,000 ",915.92,-,Chave (2005),media/MD976.jpg,media/1634455894376.jpg,media/1634455902966.jpg,media/1634455911650.jpg,adopsipohonriau/976
977,MD0540,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,35,30,Hutan Desa Muara Dua,gambut,-,1.0405217,101.9881406,22.0967154,0.05,-,-,-,Widel,2021-10-16 14:01:00.000+07:00," Rp50,000 ",2678.8,-,Chave (2005),media/MD977.jpg,media/1634456042332.jpg,media/1634456050223.jpg,media/1634456059414.jpg,adopsipohonriau/977
978,MD0489,Xylopia fusca ,Jangkang,Pohon Muda,icon/young_tree.svg,-,35,30,Hutan Desa Muara Dua,gambut,-,1.0405524,101.988142,21.1749391,0.05,-,-,-,Widel,2021-10-16 14:03:00.000+07:00," Rp50,000 ",1478.49,-,Chave (2005),media/MD978.jpg,media/1634358970901.jpg,media/1634358980998.jpg,media/1634358996465.jpg,adopsipohonriau/978
979,MD0488,Xylopia fusca ,Jangkang,Pohon Muda,icon/young_tree.svg,-,25,20,Hutan Desa Muara Dua,gambut,-,1.0405499,101.9881832,23.92443486,0.05,-,-,-,Widel,2021-10-16 14:05:00.000+07:00," Rp50,000 ",516.07,-,Chave (2005),media/MD979.jpg,media/1634359105438.jpg,media/1634359115071.jpg,media/1634359130519.jpg,adopsipohonriau/979
980,MD0537,Shorea sp.,Meranti,Pohon Muda,icon/young_tree.svg,-,35,30,Hutan Desa Muara Dua,gambut,-,1.0405293,101.9881691,21.01634893,0.05,-,-,-,Widel,2021-10-16 14:08:00.000+07:00," Rp50,000 ",2706.4,-,Chave (2005),media/MD980.jpg,media/1634359246914.jpg,media/1634359258754.jpg,media/1634359267342.jpg,adopsipohonriau/980
981,MD0511,Xylopia fusca ,Jangkang,Pohon Muda,icon/young_tree.svg,-,25,20,Hutan Desa Muara Dua,gambut,-,1.0405986,101.9881546,23.42592135,0.05,-,-,-,Widel,2021-10-16 14:10:00.000+07:00," Rp50,000 ",516.07,-,Chave (2005),media/MD981.jpg,media/1634359448507.jpg,media/1634359464305.jpg,media/1634359477314.jpg,adopsipohonriau/981
982,MD0580,Xylopia fusca ,Jangkang,Pohon Muda,icon/young_tree.svg,-,36,30,Hutan Desa Muara Dua,gambut,-,1.0405496,101.9880059,11.3044732,0.05,-,-,-,Widel,2021-10-16 14:18:00.000+07:00," Rp50,000 ",1562.06,-,Chave (2005),media/MD982.jpg,media/1634359586483.jpg,media/1634359598607.jpg,media/1634359608166.jpg,adopsipohonriau/982
983,MD0491,Xylopia fusca ,Jangkang,Pohon Muda,icon/young_tree.svg,-,20,20,Hutan Desa Muara Dua,gambut,-,1.0404995,101.9880303,23.28671724,0.05,-,-,-,Widel,2021-10-16 14:20:00.000+07:00," Rp50,000 ",333.84,-,Chave (2005),media/MD983.jpg,media/1634359804219.jpg,media/1634359817555.jpg,media/1634359827378.jpg,adopsipohonriau/983
984,MD0492,Xylopia fusca ,Jangkang,Pohon Muda,icon/young_tree.svg,-,25,20,Hutan Desa Muara Dua,gambut,-,1.0404648,101.9880372,36.24770049,0.05,-,-,-,Widel,2021-10-16 14:23:00.000+07:00," Rp50,000 ",516.07,-,Chave (2005),media/MD984.jpg,media/1634359932725.jpg,media/1634359956060.jpg,media/1634359965958.jpg,adopsipohonriau/984
985,MD1041,Calophyllum spp.,Bitangor,Pohon Tua,icon/mature_tree.svg,n/a,40,30,Hutan Desa Muara Dua,gambut,-,1.0409929,101.9865384,25.7268252,0.04,-,-,-,Roni,2021-10-17 10:18:00.000+07:00," Rp200,000 ",3340.18,-,Chave (2005),media/MD985.jpg,media/1634360132651.jpg,media/1634360146737.jpg,media/1634360155665.jpg,adopsipohonriau/985
986,MD1044,Koompassia malaccensis ,Kempas,Pohon Tua,icon/mature_tree.svg,-,67,40,Hutan Desa Muara Dua,gambut,-,1.0409133,101.9863383,-27.98502247,0.05,-,-,-,Roni,2021-10-17 10:30:00.000+07:00," Rp200,000 ",18031.33,-,Chave (2005),media/MD986.jpg,media/1634363770204.jpg,media/1634363780200.jpg,media/1634363794670.jpg,adopsipohonriau/986
987,MD1042,-,Tempurung,Pohon Muda,icon/young_tree.svg,-,27,30,Hutan Desa Muara Dua,gambut,-,1.0406597,101.9863938,-11.26992417,0.05,-,-,-,Roni,2021-10-17 10:33:00.000+07:00," Rp50,000 ",1079.95,-,Brown (1997),media/MD987.jpg,media/1634363958815.jpg,media/1634363975398.jpg,media/1634363985532.jpg,adopsipohonriau/987
988,MD1037,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,20,15,Hutan Desa Muara Dua,gambut,-,1.0409922,101.9865938,-11.17386338,0.04,-,-,-,Roni,2021-10-17 10:36:00.000+07:00," Rp50,000 ",456.8,-,Chave (2005),media/MD988.jpg,media/1634364144183.jpg,media/1634364158118.jpg,media/1634364172078.jpg,adopsipohonriau/988
989,MD1032,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,27,20,Hutan Desa Muara Dua,gambut,-,1.040941,101.9866103,-11.62560434,0.05,-,-,-,Roni,2021-10-17 10:42:00.000+07:00," Rp50,000 ",1086.62,-,Chave (2005),media/MD989.jpg,media/1634364283860.jpg,media/1634364296850.jpg,media/1634364312644.jpg,adopsipohonriau/989
990,MD1033,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,36,25,Hutan Desa Muara Dua,gambut,-,1.040914,101.9864907,32.17431644,0.05,-,-,-,Roni,2021-10-17 10:46:00.000+07:00," Rp50,000 ",2368.87,-,Chave (2005),media/MD990.jpg,media/1634364429579.jpg,media/1634364440608.jpg,media/1634364448434.jpg,adopsipohonriau/990
991,MD1034,Diospyros siamang,Arang Arang,Pohon Tua,icon/mature_tree.svg,-,41,30,Hutan Desa Muara Dua,gambut,-,1.0408254,101.9863617,32.83897649,0.05,-,-,-,Roni,2021-10-17 10:51:00.000+07:00," Rp200,000 ",3543.31,-,Chave (2005),media/MD991.jpg,media/1634364564956.jpg,media/1634364601608.jpg,media/1634364611871.jpg,adopsipohonriau/991
992,MD1035,Syzygium sp.,Kelat,Pohon Muda,icon/young_tree.svg,-,24,15,Hutan Desa Muara Dua,gambut,-,1.0408161,101.9862958,31.01752544,0.05,-,-,-,Roni,2021-10-17 10:54:00.000+07:00," Rp50,000 ",768.79,-,Chave (2005),media/MD992.jpg,media/1634364753845.jpg,media/1634364765789.jpg,media/1634364775004.jpg,adopsipohonriau/992
993,MD1025,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,29,25,Hutan Desa Muara Dua,gambut,-,1.0408006,101.9864323,30.04042981,0.05,-,-,-,Muara Dua,2021-10-17 10:59:00.000+07:00," Rp50,000 ",1553.24,-,Chave (2005),media/MD993.jpg,media/1634364870198.jpg,media/1634364884457.jpg,media/1634364893223.jpg,adopsipohonriau/993
994,MD1026,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,18,10,Hutan Desa Muara Dua,gambut,-,1.0408942,101.9864297,25.85646255,0.05,-,-,-,Roni,2021-10-17 11:24:00.000+07:00," Rp50,000 ",250.35,-,Chave (2005),media/MD994.jpg,media/1634365007582.jpg,media/1634365019945.jpg,media/1634365029245.jpg,adopsipohonriau/994
995,MD1028,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,22,15,Hutan Desa Muara Dua,gambut,-,1.0409417,101.9865333,23.91998503,0.05,-,-,-,Roni,2021-10-17 11:30:00.000+07:00," Rp50,000 ",550.2,-,Chave (2005),media/MD995.jpg,media/1634365129963.jpg,media/1634365143656.jpg,media/1634365152532.jpg,adopsipohonriau/995
996,MD1029,Shorea sp.,Meranti,Pohon Muda,icon/young_tree.svg,-,30,25,Hutan Desa Muara Dua,gambut,-,1.040888,101.986483,20.23675955,0.05,-,-,-,Roni,2021-10-17 11:36:00.000+07:00," Rp50,000 ",1676.61,-,Chave (2005),media/MD996.jpg,media/1634365282339.jpg,media/1634365293718.jpg,media/1634365305684.jpg,adopsipohonriau/996
997,MD1024,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,32,25,Hutan Desa Muara Dua,gambut,-,1.0409424,101.9863842,21.50015717,0.05,-,-,-,Roni,2021-10-17 11:39:00.000+07:00," Rp50,000 ",1882.31,-,Chave (2005),media/MD997.jpg,media/1634365455149.jpg,media/1634365464381.jpg,media/1634365474567.jpg,adopsipohonriau/997
